email_id,sender,subject,text,spam
b5690f0e-b018-496f-b910-7a360dd76a31,hr@company.com,Schedule for Next Week,Here's the link to the document you requested.,0
67730a11-44e4-439e-8317-7ff4ad9363bf,admin@intranet.local,Meeting Rescheduled,We should finalize the budget by end of this week.,0
5d8cad04-38b7-4b04-9054-503ca32ece30,prizes@freegiftcards.com,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
c03f4b03-103f-475e-9831-9f640056da2b,billing@onlinewarranty.org,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
8ba3ae8d-fbdc-4996-b15b-4524dd2c2e35,colleague@workmail.com,Meeting Rescheduled,We should finalize the budget by end of this week.,0
2f53894e-b593-4a90-9dfd-345b5b2bd660,support@medsshop.com,Win a Free iPhone,Final notice: Your car warranty is about to expire.,1
370d91ee-211d-4e5a-b95e-4a264e954a57,support@medsshop.com,Act Now: Limited Offer!,"Exclusive deal just for you. Don't miss out, click here.",1
af2aa610-f748-4146-b1c9-f1747b44fe92,hr@company.com,Updated Document Attached,Don't forget to submit your timesheet today.,0
956621ca-82b3-40d6-add6-b831df313793,hr@company.com,Team Lunch Reminder,Looking forward to our lunch next week.,0
0be11fcc-35f8-49cd-9df3-fbc8b80c3753,hr@company.com,Birthday Wishes,Can we reschedule our meeting to 3 PM tomorrow?,0
2e961197-a63e-4a5a-9178-490884f59c5d,admin@intranet.local,Birthday Wishes,We should finalize the budget by end of this week.,0
560260f1-a0fb-48e4-a4c9-62da0a3a79a3,manager@teamproject.io,Project Feedback,Happy birthday! Hope you have a wonderful day!,0
3fea5d0d-44e7-419d-a27e-9eaa208d692e,billing@onlinewarranty.org,Final Reminder: Update Info,This is not a scam! You have been chosen for a free vacation.,1
927a746d-0677-4701-aa90-111cc4a6e4e7,admin@intranet.local,Meeting Rescheduled,Please find the attached report for your review.,0
59b7f0a3-4aaf-43e3-9ece-41c3d625afa0,billing@onlinewarranty.org,You've Been Selected!,Your payment is pending. Click here to confirm your billing information.,1
c3309802-e38f-4637-84a2-b38a50d5b246,colleague@workmail.com,Meeting Rescheduled,Looking forward to our lunch next week.,0
973735a7-0486-41b7-9319-dcd6f31132c0,colleague@workmail.com,Schedule for Next Week,Happy birthday! Hope you have a wonderful day!,0
b766bf1e-916d-4efa-986a-c6aaeb731569,offers@loanexpress.net,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
20348994-40cd-4634-a4e4-63b090d1cd72,colleague@workmail.com,Updated Document Attached,Here's the link to the document you requested.,0
c03eece2-cbc1-48c5-b6f5-dc86d7956ac3,jane.doe@company.com,Project Feedback,Are you attending the team event on Friday?,0
475b30af-85fc-4f28-83ef-f478ed55f143,offers@loanexpress.net,Win a Free iPhone,"Exclusive deal just for you. Don't miss out, click here.",1
980db58d-12bc-44d8-a9f5-1594cc472600,support@medsshop.com,Final Reminder: Update Info,Lowest prices on meds! No prescription needed. Order now!,1
cb7d811e-30d0-4ee3-bdf0-6678423bf60d,hr@company.com,Meeting Rescheduled,Can we reschedule our meeting to 3 PM tomorrow?,0
8de4c81b-84d0-4646-b702-a78e65486785,billing@onlinewarranty.org,Final Reminder: Update Info,Claim your free iPhone by filling out this short survey.,1
5a179b99-50d8-40f7-974f-7b3648fb7df9,hr@company.com,Updated Document Attached,Happy birthday! Hope you have a wonderful day!,0
45513946-6ea6-47c9-a733-46efbd140b79,prizes@freegiftcards.com,Win a Free iPhone,Get rich quick! Work from home and earn $5000/week.,1
0e72030e-18fd-4d86-ad7f-6f5fe13506af,hr@company.com,Meeting Rescheduled,Please find the attached report for your review.,0
d5a4ae95-5c68-4eb5-b5b3-0c5d65226792,offers@loanexpress.net,Act Now: Limited Offer!,You have been selected for a limited time loan offer. Apply now!,1
d513071b-08b8-45a6-bd54-720aff81b901,hr@company.com,Birthday Wishes,Looking forward to our lunch next week.,0
e55b46ad-ceea-4c18-b20e-bbdfe3275d06,hr@company.com,Updated Document Attached,We should finalize the budget by end of this week.,0
b1994934-685d-43c3-8847-7b6ec4c88263,prizes@freegiftcards.com,Act Now: Limited Offer!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
2121a006-5504-4f8f-9bf1-48a9f4639668,prizes@freegiftcards.com,Act Now: Limited Offer!,Get rich quick! Work from home and earn $5000/week.,1
8eb81306-15c7-47fe-b9e1-6a1b076d27ef,jane.doe@company.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
62cad80c-5cbb-4697-8890-50555c6c56c6,manager@teamproject.io,Meeting Rescheduled,Looking forward to our lunch next week.,0
3a91d918-0412-42ab-afad-bbcb20761c07,manager@teamproject.io,Meeting Rescheduled,Are you attending the team event on Friday?,0
bdadaddb-2bba-49ef-b5bd-3840d4d71bef,security@banknotice.com,Act Now: Limited Offer!,Final notice: Your car warranty is about to expire.,1
58f54e7a-25dd-4c8c-8b6c-111037d7487f,colleague@workmail.com,Team Lunch Reminder,Let me know if you need help with the presentation.,0
05f21124-7a59-436c-b8e8-ab1ece2e7cd9,prizes@freegiftcards.com,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
bdac5639-277c-4e2a-b99e-e546698312fa,noreply@workfromhome.biz,Your Account is in Danger,URGENT! Your account has been compromised. Reset your password immediately.,1
89d05428-3a4e-40d7-9170-e0ad92fd34c0,admin@intranet.local,Project Feedback,Don't forget to submit your timesheet today.,0
c646ee7b-b68b-4340-9913-754e6f10056d,admin@intranet.local,Meeting Rescheduled,Happy birthday! Hope you have a wonderful day!,0
07fbab60-eb91-4f8b-8ac7-8bcb48eaa419,admin@intranet.local,Birthday Wishes,Don't forget to submit your timesheet today.,0
ac51e439-d4fc-4dcc-9a08-8894c24ce2eb,admin@intranet.local,Schedule for Next Week,Are you attending the team event on Friday?,0
a8811761-e927-4615-b22b-5ae2c3ff9a5e,colleague@workmail.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
826286c1-e7c7-4b39-b19d-95a7c1bd7a1b,security@banknotice.com,Earn $$$ from Home,Get rich quick! Work from home and earn $5000/week.,1
b6d4edc5-935e-4344-9163-138c263fa1f7,admin@intranet.local,Team Lunch Reminder,Can we reschedule our meeting to 3 PM tomorrow?,0
aca5cccf-07c4-44ba-be01-20e980a1b5ae,security@banknotice.com,Earn $$$ from Home,You have been selected for a limited time loan offer. Apply now!,1
c53b4c96-992b-41da-ac8a-7c9a07389ec4,prizes@freegiftcards.com,Act Now: Limited Offer!,This is not a scam! You have been chosen for a free vacation.,1
ad5ce17c-2140-4838-b27a-40420f35fc9f,support@medsshop.com,You've Been Selected!,Your payment is pending. Click here to confirm your billing information.,1
a548022e-c2c5-45ad-a24c-8737baefcd76,colleague@workmail.com,Updated Document Attached,Please find the attached report for your review.,0
1f0bc35d-6f6f-4f0c-95d0-748444e9ea05,offers@loanexpress.net,You've Been Selected!,Your payment is pending. Click here to confirm your billing information.,1
9f63ac28-f1e6-42ee-b577-3989761ddffd,john.smith@business.org,Birthday Wishes,Looking forward to our lunch next week.,0
a0c8df8c-fc89-4ba6-978a-d4dee1ea0d07,admin@intranet.local,Project Feedback,Please find the attached report for your review.,0
8711f159-293c-4a6f-8265-928bdd5ade9c,jane.doe@company.com,Schedule for Next Week,Happy birthday! Hope you have a wonderful day!,0
6ca80ee6-a962-43b1-857c-f41ddd36b5c3,support@medsshop.com,Final Reminder: Update Info,URGENT! Your account has been compromised. Reset your password immediately.,1
ff7dd9ff-9f0f-4ff9-9ab2-10893da2e8ff,admin@intranet.local,Updated Document Attached,Looking forward to our lunch next week.,0
121eed37-f983-4daf-bf62-4cb7a0cf31ff,offers@loanexpress.net,Your Account is in Danger,This is not a scam! You have been chosen for a free vacation.,1
e330e891-8613-400e-b2de-4d15b6d7639b,offers@loanexpress.net,Act Now: Limited Offer!,You have been selected for a limited time loan offer. Apply now!,1
a8f75b2b-741a-4dec-9182-7d00a4882ab8,admin@intranet.local,Birthday Wishes,Let me know if you need help with the presentation.,0
d5f91c2b-5701-44e4-b7d2-ab59dad61380,john.smith@business.org,Birthday Wishes,We should finalize the budget by end of this week.,0
0ec18e2d-b07a-42f6-b43d-fecf067837b4,colleague@workmail.com,Team Lunch Reminder,Are you attending the team event on Friday?,0
de3f7cca-f151-4b0a-b8b1-5f22572aaf4a,noreply@workfromhome.biz,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
562ab967-1956-4a1a-af99-78e1a7e473f8,prizes@freegiftcards.com,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
f23b141c-80d3-40a8-a996-7daf1051999b,support@medsshop.com,Earn $$$ from Home,URGENT! Your account has been compromised. Reset your password immediately.,1
c6ac8970-69e1-4372-8059-fdf964e2b350,support@medsshop.com,Earn $$$ from Home,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
242f53c5-d66f-4d85-b60f-e5cacf45ffcc,manager@teamproject.io,Project Feedback,Can we reschedule our meeting to 3 PM tomorrow?,0
b81bbd6e-dc2b-4e22-9c1a-563fe8fcfa8b,prizes@freegiftcards.com,Final Reminder: Update Info,You have been selected for a limited time loan offer. Apply now!,1
304b2cb3-449a-44de-86df-7ace93c31c56,colleague@workmail.com,Updated Document Attached,Happy birthday! Hope you have a wonderful day!,0
e92f5d8a-852a-44c1-a081-a9d7018b80fb,jane.doe@company.com,Team Lunch Reminder,Please find the attached report for your review.,0
41507be8-df4c-404f-81ff-2bb661842607,john.smith@business.org,Birthday Wishes,Please find the attached report for your review.,0
61088c28-8cc5-4cf6-aebc-eec8beefc716,billing@onlinewarranty.org,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
b7ed9d9a-8123-4e4e-a977-f8dc3f50f64b,manager@teamproject.io,Meeting Rescheduled,Please find the attached report for your review.,0
bf4c8c2d-9a38-487a-a1b3-8074519e8b31,noreply@workfromhome.biz,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
b5d00e74-ba8b-45ec-873f-6ae941f84eda,prizes@freegiftcards.com,Final Reminder: Update Info,This is not a scam! You have been chosen for a free vacation.,1
d84a4001-4145-4e94-a0a8-1eef074b3915,john.smith@business.org,Updated Document Attached,Happy birthday! Hope you have a wonderful day!,0
12da4178-4032-400c-840e-7b86420351ad,jane.doe@company.com,Updated Document Attached,Here's the link to the document you requested.,0
f514bfcf-2247-4a65-a48a-0ad5657c4179,noreply@workfromhome.biz,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
4165c378-bbd1-487c-808f-c292916cb20b,hr@company.com,Updated Document Attached,Please find the attached report for your review.,0
73aafd79-c4f9-465f-97a0-1c15d225783a,support@medsshop.com,You've Been Selected!,Lowest prices on meds! No prescription needed. Order now!,1
c912636e-de57-428f-aa13-f5df4c5e77ef,manager@teamproject.io,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
7a3f14ed-b38a-4aa4-b457-dedaeb7bb59a,hr@company.com,Project Feedback,We should finalize the budget by end of this week.,0
510649de-8a15-4837-8a4d-c54b629972b1,security@banknotice.com,Act Now: Limited Offer!,"Exclusive deal just for you. Don't miss out, click here.",1
0e43960a-f302-4760-8006-8196132921ff,security@banknotice.com,Your Account is in Danger,Claim your free iPhone by filling out this short survey.,1
c4f25f0d-f8a0-4956-8507-68708e3fff38,colleague@workmail.com,Meeting Rescheduled,We should finalize the budget by end of this week.,0
d40a448b-0c6b-49bd-87a0-658c07f16f2c,admin@intranet.local,Project Feedback,Let me know if you need help with the presentation.,0
a57eece8-ee99-44a3-85a1-863708db6f25,jane.doe@company.com,Birthday Wishes,Don't forget to submit your timesheet today.,0
d9022505-7225-49d2-a375-14e9e4b9d685,security@banknotice.com,Act Now: Limited Offer!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
d529cbae-d2c7-46d4-beaf-c30f23ce206f,john.smith@business.org,Project Feedback,Are you attending the team event on Friday?,0
78514189-c3d3-4b48-8c9a-519be86a9649,colleague@workmail.com,Schedule for Next Week,Please find the attached report for your review.,0
64a6d20d-c411-4708-9b26-12fd4f8f02c4,manager@teamproject.io,Birthday Wishes,Looking forward to our lunch next week.,0
29721773-27b6-4676-bf27-2901755b6963,hr@company.com,Updated Document Attached,Thanks for your feedback on the latest project.,0
4f995fb2-a320-4825-9980-4336cd29498e,colleague@workmail.com,Project Feedback,Let me know if you need help with the presentation.,0
c8000208-e0e2-4102-b12f-60aaa9490081,john.smith@business.org,Schedule for Next Week,Can we reschedule our meeting to 3 PM tomorrow?,0
38ee9660-c2ed-43e3-9acc-1b3e032bf16c,billing@onlinewarranty.org,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
225674af-57d2-4893-a937-016573009bc3,admin@intranet.local,Team Lunch Reminder,Let me know if you need help with the presentation.,0
894694c8-152e-4e8c-a344-ccb03cac8b38,offers@loanexpress.net,Your Account is in Danger,Claim your free iPhone by filling out this short survey.,1
43a21bb8-7d4c-4323-b509-cf30ea486ec6,jane.doe@company.com,Project Feedback,Don't forget to submit your timesheet today.,0
be1bb51b-be3e-44e3-83a3-9c34ae64f2eb,noreply@workfromhome.biz,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
cc37b8c0-36fb-4a19-9f79-10ee989de329,john.smith@business.org,Schedule for Next Week,Happy birthday! Hope you have a wonderful day!,0
13e000b2-9c54-49ca-8f2a-95cd603fcc1c,billing@onlinewarranty.org,Final Reminder: Update Info,This is not a scam! You have been chosen for a free vacation.,1
70750282-9dd1-4910-a49f-c83528e898f1,jane.doe@company.com,Schedule for Next Week,Don't forget to submit your timesheet today.,0
32ad254a-2fa6-475d-bb4e-a0ef72fb70fc,prizes@freegiftcards.com,Earn $$$ from Home,"Exclusive deal just for you. Don't miss out, click here.",1
bc77c995-077d-49c0-89e8-41160e8543a6,offers@loanexpress.net,Earn $$$ from Home,Your payment is pending. Click here to confirm your billing information.,1
8055feb6-e638-4a6c-a59b-59684678c008,jane.doe@company.com,Updated Document Attached,We should finalize the budget by end of this week.,0
892cde85-6c9d-42b4-a7a4-7baee0c52658,prizes@freegiftcards.com,Act Now: Limited Offer!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
c62ee341-a0b5-4734-8960-91d7b2eb20d3,john.smith@business.org,Meeting Rescheduled,Looking forward to our lunch next week.,0
7e0bdd7c-ccd6-4cb0-bb68-be0f38102c9a,noreply@workfromhome.biz,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
01daf69e-50f4-4baa-9359-b62b9e29cfa6,security@banknotice.com,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
822e24e7-c851-4609-b05f-50b2c0b0625b,noreply@workfromhome.biz,Your Account is in Danger,Lowest prices on meds! No prescription needed. Order now!,1
afa32688-89f2-431e-a388-f50def0dfd4e,jane.doe@company.com,Project Feedback,Happy birthday! Hope you have a wonderful day!,0
8128b826-2353-478b-a2e8-c0cf147612a9,billing@onlinewarranty.org,Act Now: Limited Offer!,You have been selected for a limited time loan offer. Apply now!,1
c865bf74-adb5-42a8-b7bd-d7c3e54bf07c,admin@intranet.local,Updated Document Attached,Don't forget to submit your timesheet today.,0
200cda94-2c89-409c-9f47-bc82b7cc3e49,support@medsshop.com,Win a Free iPhone,This is not a scam! You have been chosen for a free vacation.,1
911b41f4-0da8-485d-9a2d-f20c14f794a7,admin@intranet.local,Birthday Wishes,Don't forget to submit your timesheet today.,0
5204d3c8-6541-47af-b13d-0014ba08411a,admin@intranet.local,Schedule for Next Week,Let me know if you need help with the presentation.,0
14ccd63a-190a-4556-92fd-7cc1bb6883cd,support@medsshop.com,You've Been Selected!,You have been selected for a limited time loan offer. Apply now!,1
73636809-bae1-48a5-8bb5-83961cfbf7bc,admin@intranet.local,Team Lunch Reminder,Happy birthday! Hope you have a wonderful day!,0
e0839940-d241-47c4-b5f6-77b0d2ce7edd,hr@company.com,Birthday Wishes,Here's the link to the document you requested.,0
632dc15b-a23f-4200-bef5-07534639fc76,billing@onlinewarranty.org,Win a Free iPhone,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
ba402406-8de8-4709-beab-232691f3d984,jane.doe@company.com,Birthday Wishes,Looking forward to our lunch next week.,0
577ff52d-fc35-4f4e-bd66-67a6d5952dfc,billing@onlinewarranty.org,Earn $$$ from Home,Claim your free iPhone by filling out this short survey.,1
04b2e60a-ff84-4f53-a00a-d74dee77c4b5,john.smith@business.org,Team Lunch Reminder,Are you attending the team event on Friday?,0
a3d09b4f-8e37-4461-9c97-63c0162095b4,john.smith@business.org,Meeting Rescheduled,We should finalize the budget by end of this week.,0
69446a83-0d72-4072-bc8d-e05e0d42f97f,manager@teamproject.io,Team Lunch Reminder,Thanks for your feedback on the latest project.,0
75c40a38-cd52-46c4-8d93-dd2a2291f9b2,admin@intranet.local,Updated Document Attached,Thanks for your feedback on the latest project.,0
a4794b69-98c6-4650-a8a1-79e1f8c93c08,prizes@freegiftcards.com,Final Reminder: Update Info,Get rich quick! Work from home and earn $5000/week.,1
357acb47-f6d8-4790-9f41-2d701d2ef375,admin@intranet.local,Schedule for Next Week,Happy birthday! Hope you have a wonderful day!,0
d0ad36ae-7401-45df-a98a-dcc84fb4709d,john.smith@business.org,Meeting Rescheduled,Are you attending the team event on Friday?,0
7d2afcbc-e581-402b-81e5-1035cfc48421,jane.doe@company.com,Team Lunch Reminder,Here's the link to the document you requested.,0
e90769a6-0045-4605-b340-5e32ea4faf03,hr@company.com,Project Feedback,Let me know if you need help with the presentation.,0
b5eb2756-1457-4913-b759-508c8e33c4b2,support@medsshop.com,Win a Free iPhone,"Exclusive deal just for you. Don't miss out, click here.",1
28078c5b-144c-4fb0-8811-999ea79d27bf,colleague@workmail.com,Updated Document Attached,Let me know if you need help with the presentation.,0
eff42b28-389c-41ae-b919-3aa8b8aac805,john.smith@business.org,Meeting Rescheduled,Don't forget to submit your timesheet today.,0
5c39a19e-654d-4ecd-bb70-ca62a9bc0ded,noreply@workfromhome.biz,Final Reminder: Update Info,Your payment is pending. Click here to confirm your billing information.,1
b4993009-25c9-499b-a901-705674fb2db6,offers@loanexpress.net,Final Reminder: Update Info,"Exclusive deal just for you. Don't miss out, click here.",1
c0f3efc7-ed99-4838-bd04-689309b28e2a,noreply@workfromhome.biz,Earn $$$ from Home,This is not a scam! You have been chosen for a free vacation.,1
91a53d88-2795-43cd-882f-4020d71412d5,security@banknotice.com,Act Now: Limited Offer!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
ec11ec0e-d150-4b19-876b-c6ca71d93f3d,offers@loanexpress.net,Act Now: Limited Offer!,Final notice: Your car warranty is about to expire.,1
dbd3d12e-060a-4b6c-9809-6cbb95fd3440,support@medsshop.com,You've Been Selected!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
a5f7503a-c11c-4970-b577-5a6682be96be,jane.doe@company.com,Project Feedback,Are you attending the team event on Friday?,0
65c4fb7d-18cd-4391-ae78-52f60e9905fd,security@banknotice.com,Final Reminder: Update Info,Get rich quick! Work from home and earn $5000/week.,1
cc98108b-98f8-4f7e-9c4c-fc43dcccafca,jane.doe@company.com,Project Feedback,Here's the link to the document you requested.,0
e976e8db-4732-4fee-9982-24db7324fd83,admin@intranet.local,Meeting Rescheduled,Here's the link to the document you requested.,0
3ad745e7-f356-468f-8092-c4ba7c5e2387,jane.doe@company.com,Updated Document Attached,Please find the attached report for your review.,0
3ec40553-c120-4e78-b3cc-7caeec2f3f10,admin@intranet.local,Meeting Rescheduled,Please find the attached report for your review.,0
bc1b3e07-54e5-492f-8004-663b00f307c7,jane.doe@company.com,Meeting Rescheduled,Don't forget to submit your timesheet today.,0
d551ea78-66fc-4d45-ad5f-abb433544c2b,jane.doe@company.com,Updated Document Attached,Can we reschedule our meeting to 3 PM tomorrow?,0
863b7f10-62a7-4913-9b69-6d04d14ab45a,hr@company.com,Team Lunch Reminder,Looking forward to our lunch next week.,0
1a503328-0501-4cce-95f4-52a538cfdbb8,colleague@workmail.com,Project Feedback,Thanks for your feedback on the latest project.,0
fcb74162-f775-4805-9536-9a71b4d00d7c,hr@company.com,Schedule for Next Week,Let me know if you need help with the presentation.,0
436680b2-3776-4823-bb56-0a436d7de2ba,offers@loanexpress.net,Earn $$$ from Home,You have been selected for a limited time loan offer. Apply now!,1
4e464a0a-3a70-4d0e-8ddc-15bb52c61f2e,admin@intranet.local,Updated Document Attached,Can we reschedule our meeting to 3 PM tomorrow?,0
c0f8752a-dac7-4c40-a086-813cf87fba99,admin@intranet.local,Project Feedback,Happy birthday! Hope you have a wonderful day!,0
f2da5276-1561-4544-9932-fa8e83ee052f,admin@intranet.local,Updated Document Attached,We should finalize the budget by end of this week.,0
b9107b0a-0712-45d8-a519-829f15bbbb82,noreply@workfromhome.biz,Win a Free iPhone,Final notice: Your car warranty is about to expire.,1
119a8a32-5f0b-4736-bdb9-5170419b6804,hr@company.com,Birthday Wishes,Can we reschedule our meeting to 3 PM tomorrow?,0
e732e564-017f-45fd-8f20-40dd53e6f358,manager@teamproject.io,Schedule for Next Week,Here's the link to the document you requested.,0
3751225a-86fc-4c21-8cc8-73f4be91507a,security@banknotice.com,Earn $$$ from Home,URGENT! Your account has been compromised. Reset your password immediately.,1
9b128e8a-b73f-407e-86d6-2fd2c9e55bb6,colleague@workmail.com,Project Feedback,Let me know if you need help with the presentation.,0
75247b3d-b512-41f3-9a12-c6e121a471f0,billing@onlinewarranty.org,Act Now: Limited Offer!,URGENT! Your account has been compromised. Reset your password immediately.,1
e9c179e2-0e3e-468e-9535-547f65345319,prizes@freegiftcards.com,Earn $$$ from Home,Lowest prices on meds! No prescription needed. Order now!,1
737563bb-d675-4345-93e0-4daf9070ebd6,noreply@workfromhome.biz,Win a Free iPhone,Final notice: Your car warranty is about to expire.,1
1423e0fc-10d4-4082-a99d-2a04085b009d,hr@company.com,Birthday Wishes,Looking forward to our lunch next week.,0
432af877-ba04-4297-acfd-2ea1cba92503,offers@loanexpress.net,Final Reminder: Update Info,Final notice: Your car warranty is about to expire.,1
9a3c7b81-51e3-4583-a858-8fc4be4fca8b,manager@teamproject.io,Meeting Rescheduled,Don't forget to submit your timesheet today.,0
07675e54-2be0-4cb2-b7c0-8f4180046714,john.smith@business.org,Birthday Wishes,Please find the attached report for your review.,0
05b382f3-9845-4193-bbe8-442e7d7bcf1d,colleague@workmail.com,Updated Document Attached,Can we reschedule our meeting to 3 PM tomorrow?,0
5c1694af-14ec-4205-8f28-472de7362027,john.smith@business.org,Updated Document Attached,Don't forget to submit your timesheet today.,0
d2bbc579-1eb2-49b4-a6f6-bbd98ecd6daa,support@medsshop.com,You've Been Selected!,Your payment is pending. Click here to confirm your billing information.,1
f7f0905f-d073-4d15-9bb6-9e46c577916d,support@medsshop.com,You've Been Selected!,Get rich quick! Work from home and earn $5000/week.,1
315fefb4-223a-49f5-98ea-de33a9074065,john.smith@business.org,Team Lunch Reminder,Thanks for your feedback on the latest project.,0
220d361c-f401-4a90-b354-af4dea2a8143,prizes@freegiftcards.com,Act Now: Limited Offer!,Claim your free iPhone by filling out this short survey.,1
75597f68-fb77-4314-b17e-4302094526ae,hr@company.com,Team Lunch Reminder,We should finalize the budget by end of this week.,0
e6e60636-7752-4ece-a596-427645d87728,admin@intranet.local,Team Lunch Reminder,Looking forward to our lunch next week.,0
343f5a11-06c7-4444-9548-6f2fb6ed9a5b,offers@loanexpress.net,You've Been Selected!,URGENT! Your account has been compromised. Reset your password immediately.,1
a4f6d3a1-84cf-4371-8d77-64a890976525,security@banknotice.com,Act Now: Limited Offer!,Final notice: Your car warranty is about to expire.,1
1c5ae124-55b2-4e98-9d8a-8ef5c39cc9cb,hr@company.com,Schedule for Next Week,Let me know if you need help with the presentation.,0
a8afe030-05a8-47fa-9353-bd176b9e4214,support@medsshop.com,Win a Free iPhone,URGENT! Your account has been compromised. Reset your password immediately.,1
f8ae8920-7bde-4161-aeeb-496aac04d225,colleague@workmail.com,Birthday Wishes,Please find the attached report for your review.,0
9f4257d6-8b01-4f53-b810-1261313997d4,manager@teamproject.io,Team Lunch Reminder,Don't forget to submit your timesheet today.,0
699db69b-b61f-4da0-9cbc-88931da1a654,prizes@freegiftcards.com,Your Account is in Danger,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
884dc91b-2a11-4945-8130-abb20cd68ac9,offers@loanexpress.net,You've Been Selected!,Get rich quick! Work from home and earn $5000/week.,1
1bdf6f50-800b-4318-954b-b4972f623a18,support@medsshop.com,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
ea25ab80-d6bb-413a-9896-ebed5321ebfd,offers@loanexpress.net,Win a Free iPhone,Your payment is pending. Click here to confirm your billing information.,1
7b6e6ff3-3003-497a-943a-3b692deba849,jane.doe@company.com,Updated Document Attached,Here's the link to the document you requested.,0
f02b7a31-a54b-44e4-a7eb-52428684a3fa,john.smith@business.org,Team Lunch Reminder,Here's the link to the document you requested.,0
28de64ef-8478-479f-8e05-6044fa097235,admin@intranet.local,Team Lunch Reminder,Looking forward to our lunch next week.,0
4ad32b46-5b84-40a9-85e5-14e446e1d293,colleague@workmail.com,Birthday Wishes,We should finalize the budget by end of this week.,0
8d3b8cd2-18a3-43a1-a8f4-2567d61b614a,offers@loanexpress.net,Your Account is in Danger,"Exclusive deal just for you. Don't miss out, click here.",1
ede7a612-1390-467c-afa7-239e6358dc83,manager@teamproject.io,Schedule for Next Week,Looking forward to our lunch next week.,0
b8d9371e-b313-4ca0-bfde-dcb743130a03,billing@onlinewarranty.org,Final Reminder: Update Info,Get rich quick! Work from home and earn $5000/week.,1
fac38e79-8ff8-45cb-8384-738c7002891c,jane.doe@company.com,Birthday Wishes,Thanks for your feedback on the latest project.,0
95572b48-0c0b-4ab5-8288-232f7468b9a2,hr@company.com,Meeting Rescheduled,Here's the link to the document you requested.,0
4f5ff4a9-29d8-4c88-a2aa-6327bc1093e2,prizes@freegiftcards.com,Win a Free iPhone,Final notice: Your car warranty is about to expire.,1
b1acf805-ec80-4225-9e5c-805b89164ccb,jane.doe@company.com,Birthday Wishes,Happy birthday! Hope you have a wonderful day!,0
54ad6066-8b36-4ad2-99c0-c657a6bd6f86,support@medsshop.com,Your Account is in Danger,Get rich quick! Work from home and earn $5000/week.,1
c69f4b47-7b2b-4423-986d-61e537c27fff,admin@intranet.local,Schedule for Next Week,We should finalize the budget by end of this week.,0
963b54da-06ae-4597-9014-532321bfd85d,john.smith@business.org,Project Feedback,Are you attending the team event on Friday?,0
07aad96c-4dc2-4901-a44e-b80ba4d5a55b,hr@company.com,Updated Document Attached,Please find the attached report for your review.,0
7d41c435-9e59-4921-bda4-e4ca35d67e80,support@medsshop.com,Your Account is in Danger,Final notice: Your car warranty is about to expire.,1
f13a8f6a-f6e8-4bce-bb4a-f715697171b5,billing@onlinewarranty.org,Your Account is in Danger,"Exclusive deal just for you. Don't miss out, click here.",1
d9762272-abe4-4282-8c8a-bb998d995721,jane.doe@company.com,Birthday Wishes,We should finalize the budget by end of this week.,0
c51bce52-437f-4daa-ad62-44f4729d99db,billing@onlinewarranty.org,Your Account is in Danger,Claim your free iPhone by filling out this short survey.,1
751c589d-5050-4fe1-9dbf-5d9386c7be4c,colleague@workmail.com,Project Feedback,Are you attending the team event on Friday?,0
8b21dae1-da5c-4010-8660-cfb3ea287af7,noreply@workfromhome.biz,Act Now: Limited Offer!,Congratulations! You've won a $1000 gift card. Click here to claim now.,1
237664a7-e667-4abc-97e1-4334f82211d3,noreply@workfromhome.biz,You've Been Selected!,Claim your free iPhone by filling out this short survey.,1
12173950-82e3-4859-8644-2163bd1b240f,support@medsshop.com,You've Been Selected!,URGENT! Your account has been compromised. Reset your password immediately.,1
fc29a83b-6887-4714-9bdb-2b64b9d3ad11,prizes@freegiftcards.com,Earn $$$ from Home,Final notice: Your car warranty is about to expire.,1
